County,Obesity,Min Wage,Life expectancy 2010,Percent Smokers,Jan & July Public Assist. Participation,Jan & July Non-Public Assist. Participation,Jan & July TOTAL Assist. Participation,Unemployment_rate_2010,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Min Wages Dummies,log_PA,log_NPA,log_TA
Duplin County,36.1,7.25,76.81,26.3,4841,24221,29062,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.484876589939695,10.094975304446326,10.27718675788064
Durham County,29.4,7.25,78.33,17.7,294,587,881,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.683579767338681,6.375024819828097,6.78105762593618
Edgecombe County,37.0,7.25,74.9,26.4,19694,38834,58528,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.888069299807748,10.567051430554399,10.977260551190593
Gaston County,27.3,7.25,75.36,27.8,448,15404,15852,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104793232414985,9.6423824949348,9.671050954310326
Gates County,32.8,7.25,76.84,25.5,100,6820,6920,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.605170185988092,8.827614750837508,8.842171048611716
Granville County,30.2,7.25,76.9,25.8,745,18760,19505,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61338421837956,9.839482222560216,9.878426121940757
Guilford County,27.4,7.25,78.49,21.0,175,3389,3564,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1647859739235145,8.128290171607052,8.1786387885907
Halifax County,37.9,7.25,74.66,27.1,367,10781,11148,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.905361848054571,9.285540604539118,9.319015388601839
Halifax County,32.6,7.25,74.66,27.1,367,10781,11148,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.905361848054571,9.285540604539118,9.319015388601839
Harnett County,33.1,7.25,76.48,24.5,102,7868,7970,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.624972813284271,8.97055917950895,8.98343977178426
Haywood County,25.9,7.25,78.23,26.6,328,16676,17004,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.793013608384144,9.721725839000687,9.741203889478681
Haywood County,38.7,7.25,78.23,26.6,328,16676,17004,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.793013608384144,9.721725839000687,9.741203889478681
Hertford County,34.1,7.25,75.45,25.6,2094,15257,17351,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.646831391430482,9.632793693113202,9.761405420601672
Hoke County,33.1,7.25,76.03,23.2,655,16151,16806,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.484635235635252,9.689737246238513,9.729491244488164
Hyde County,31.5,7.25,76.86,25.7,2678,26894,29572,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8928255262511176,10.199658492383815,10.294583246676991
Hyde County,33.4,7.25,76.86,25.7,2678,26894,29572,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.8928255262511176,10.199658492383815,10.294583246676991
Iredell County,27.9,7.25,77.27,22.0,150,7660,7810,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0106352940962555,8.943767262734637,8.963160242833732
Johnston County,33.4,7.25,77.18,24.2,1982,20853,22835,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.591861714889934,9.945253101768596,10.0360497256191
Johnston County,31.0,7.25,77.18,24.2,1982,20853,22835,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.591861714889934,9.945253101768596,10.0360497256191
Lenoir County,34.2,7.25,74.85,26.0,18,1636,1654,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8903717578961645,7.400009517162692,7.4109518755836366
McDowell County,33.8,7.25,77.51,27.3,1393,17819,19212,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.239214973779806,9.788020582727414,9.863290362784715
McDowell County,36.7,7.25,77.51,27.3,1393,17819,19212,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.239214973779806,9.788020582727414,9.863290362784715
Mecklenburg County,25.5,7.25,79.21,17.6,34,2565,2599,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,7.84971375760487,7.8628820346414905
Mecklenburg County,32.8,7.25,79.21,17.6,34,2565,2599,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5263605246161616,7.84971375760487,7.8628820346414905
Moore County,28.5,7.25,79.4,21.2,129,4321,4450,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859812404361672,8.371242135931933,8.400659375160286
Moore County,32.4,7.25,79.4,21.2,129,4321,4450,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.859812404361672,8.371242135931933,8.400659375160286
Moore County,31.5,7.25,79.4,21.2,129,4321,4450,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.859812404361672,8.371242135931933,8.400659375160286
Nash County,33.3,7.25,76.02,24.5,167,9743,9910,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.117993812416755,9.184304357425342,9.201299627324033
New Hanover County,25.5,7.25,79.21,22.0,83,5957,6040,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.418840607796598,8.692322277628687,8.706159290928861
Northampton County,30.7,7.25,75.95,27.9,86,6145,6231,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.454347296253507,8.723394022000136,8.737292112544221
Northampton County,29.0,7.25,75.95,27.9,86,6145,6231,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.454347296253507,8.723394022000136,8.737292112544221
Northampton County,29.8,7.25,75.95,27.9,86,6145,6231,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.454347296253507,8.723394022000136,8.737292112544221
Onslow County,27.8,7.25,77.66,25.4,89,12284,12373,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48863636973214,9.416052881560713,9.423271958213975
Pamlico County,30.2,7.25,78.15,22.8,121,4373,4494,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.795790545596741,8.38320455141292,8.410498452745275
Pasquotank County,32.6,7.25,76.81,25.0,76,12313,12389,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.330733340286331,9.418410893792872,9.424564261115739
Pender County,29.2,7.25,77.93,24.8,432,19060,19492,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.068425588244111,9.855347177208193,9.877759403963397
Perquimans County,31.9,7.25,77.84,23.1,124,7131,7255,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.820281565605037,8.872206756028303,8.889446165318288
Person County,32.6,7.25,76.57,25.1,45,1648,1693,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8066624897703196,7.4073177104694174,7.4342573821331355
Pitt County,35.7,7.25,77.22,22.2,712,6351,7063,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.568077911411976,8.756367559802975,8.862625169408922
Robeson County,40.7,7.25,73.82,28.7,487,13749,14236,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18826412308259,9.528721373177234,9.563529246630083
Rutherford County,30.0,7.25,75.77,27.4,146,5133,5279,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.983606621708336,8.543445562560303,8.571491964823617
Rutherford County,31.3,7.25,75.77,27.4,146,5133,5279,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.983606621708336,8.543445562560303,8.571491964823617
Sampson County,36.7,7.25,75.62,24.9,302,28415,28717,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71042701737487,10.254672453731223,10.265244560881653
Stanly County,26.6,7.25,76.82,25.5,433,14303,14736,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07073772800249,9.5682245844549,9.598048758495088
Stokes County,25.6,7.25,77.21,29.5,195,8197,8392,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.272999558563747,9.011523512653032,9.035034150076132
Surry County,30.7,7.25,76.73,27.4,503,6841,7344,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.220590170099739,8.830689198760998,8.901638932300326
Surry County,33.0,7.25,76.73,27.4,503,6841,7344,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.220590170099739,8.830689198760998,8.901638932300326
Swain County,33.9,7.25,74.06,28.2,460,7002,7462,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.131226489483141,8.85395110151461,8.917578753781104
Transylvania County,23.7,7.25,80.04,22.2,768,5646,6414,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.643789733147672,8.638702608813434,8.7662383802531
Tyrrell County,31.3,7.25,77.08,28.4,747,19943,20690,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.616065185132817,9.900633483553221,9.93740577073959
Vance County,33.0,7.25,74.66,29.5,210,10091,10301,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3471075307174685,9.219399216464529,9.239996256883693
Wake County,24.8,7.25,80.67,15.8,98,8628,8726,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.584967478670572,9.062768007509048,9.074062353683555
Watauga County,27.5,7.25,80.53,18.5,1762,8170,9932,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.474204806496124,9.008224187854049,9.203517146628057
Yadkin County,29.7,7.25,77.32,26.9,319,12952,13271,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.765191102784844,9.469005495357472,9.493336482437249
Yancey County,28.7,7.25,78.24,26.5,73,3263,3336,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290459441148391,8.09040229659332,8.112527763478637
Barnes County,27.0,7.25,79.85,21.9,109,5061,5170,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6913478822291435,8.529319371214077,8.550627967502475
Benson County,35.5,7.25,74.62,33.8,33,4269,4302,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4965075614664802,8.359134886757962,8.366835309827675
Billings County,31.3,7.25,83.91,21.9,274,4521,4795,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6131281063880705,8.416488487294606,8.475328987317539
Bottineau County,31.3,7.25,79.71,22.0,72,5215,5287,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.276666119016055,8.559294367434873,8.57300625623545
Bowman County,31.5,7.25,78.64,21.0,69,8308,8377,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23410650459726,9.024974184996003,9.033245134153809
Burleigh County,26.7,7.25,80.99,19.1,1047,10877,11924,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.953684210870537,9.294405747093851,9.386308454797962
Cavalier County,31.4,7.25,80.34,21.7,2087,20204,22291,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.643482907077201,9.913635883587943,10.011938288540932
Dickey County,29.7,7.25,80.07,20.7,56,9184,9240,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02535169073515,9.125218118559348,9.131297164635729
Divide County,28.9,7.25,80.68,23.4,248,9502,9750,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5134287461649825,9.159257581746866,9.185022563991893
Dunn County,30.0,7.25,79.29,24.2,4351,22067,26418,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37816098272068,10.001838558883081,10.181800874983809
Dunn County,28.7,7.25,79.29,24.2,4351,22067,26418,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.37816098272068,10.001838558883081,10.181800874983809
Emmons County,32.6,7.25,79.89,23.4,5834,36175,42009,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.671458150427666,10.496123551499684,10.645639160023887
Foster County,30.3,7.25,79.34,22.1,59,6091,6150,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,8.714567550836485,8.724207360800564
Grand Forks County,29.9,7.25,79.8,19.8,288,9185,9473,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.662960480135946,9.125326997649227,9.156200925875535
Griggs County,30.4,7.25,79.68,24.3,33,3784,3817,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4965075614664802,8.238536930171769,8.247220052745229
Hettinger County,26.2,7.25,80.42,23.2,47,3074,3121,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8501476017100584,8.03073492409854,8.045908742270779
Kidder County,33.0,7.25,81.09,21.3,57,23341,23398,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04305126783455,10.057966749824187,10.060405827607546
LaMoure County,28.7,7.25,81.26,21.3,177,5884,6061,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.176149732573829,8.679992081721329,8.709630081951286
McKenzie County,32.6,7.25,77.76,25.8,890,8913,9803,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7912214627261855,9.095266164130717,9.190443740261726
Mountrail County,35.6,7.25,76.33,27.0,2027,26972,28999,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.614312146452,10.202554569854472,10.275016625615446
Oliver County,31.2,7.25,82.14,21.9,4722,60383,65105,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.459987717645458,11.008462887352822,11.083756630162828
Pembina County,32.9,7.25,80.28,22.2,597,4157,4754,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.391917113392602,8.332548939252638,8.46674164792014
Ransom County,31.6,7.25,78.59,23.8,901,6613,7514,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.803505257608338,8.796792687674662,8.924523226133914
Rolette County,40.3,7.25,73.11,31.2,10903,138191,149094,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.296793259706382,11.836392065184981,11.912332258494429
Sargent County,31.0,7.25,80.74,22.2,833,5939,6772,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.725033642166843,8.68929604801586,8.820551743253025
Slope County,29.4,7.25,82.06,21.3,1102,10788,11890,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.004881989712859,9.28618968425962,9.383452989684827
Stutsman County,29.8,7.25,79.42,24.4,1231,15269,16500,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.115582126184454,9.633579908183512,9.711115659888671
Towner County,29.1,7.25,79.52,21.3,574,5182,5756,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.352629396319567,8.552946361122055,8.657998068007258
Traill County,35.3,7.25,80.54,19.4,9722,100133,109855,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1821466376054,11.514254581303659,11.606916593390471
Walsh County,33.2,7.25,79.16,24.6,916,9787,10703,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82001636467413,9.18881025342582,9.278279354984376
